ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
3761,2024-09-19,794,Mouse,Periféricos,512.91,3
3762,2024-12-21,361,Headset,Áudio,4670.76,1
3763,2024-03-15,466,Mouse,Periféricos,85.27,5
3764,2024-09-15,503,Monitor,Hardware,4843.05,5
3765,2024-07-07,796,Mouse,Periféricos,4911.81,4
3766,2024-08-07,126,Monitor,Hardware,790.3,1
3767,2024-07-14,565,Mouse,Periféricos,3752.98,5
3768,2024-01-02,508,Mouse,Periféricos,820.38,3
3769,2024-01-28,427,Headset,Áudio,1858.12,4
3770,2024-10-26,341,Headset,Áudio,4401.18,5
3771,2024-12-04,703,Mouse,Periféricos,2948.32,4
3772,2024-04-26,120,Headset,Áudio,2828.04,3
3773,2024-03-14,850,Notebook,Hardware,1992.29,3
3774,2024-12-21,87,Notebook,Hardware,560.12,1
3775,2024-04-14,24,Headset,Áudio,2203.5,1
3776,2024-01-11,72,Monitor,Hardware,189.71,4
3777,2024-07-05,502,Teclado,Periféricos,3253.61,3
3778,2024-11-19,130,Headset,Áudio,3739.16,4
3779,2024-08-06,335,Mouse,Periféricos,3704.23,2
3780,2024-07-13,982,Mouse,Periféricos,1362.5,2
3781,2024-02-13,823,Teclado,Periféricos,3385.51,4
3782,2024-09-09,331,Mouse,Periféricos,2762.99,5
3783,2024-01-07,690,Headset,Áudio,2455.08,4
3784,2024-07-25,193,Monitor,Hardware,4733.62,4
3785,2024-02-28,940,Mouse,Periféricos,3427.35,5
3786,2024-11-05,894,Headset,Áudio,4839.52,2
3787,2024-06-29,567,Mouse,Periféricos,2920.66,5
3788,2024-08-17,627,Notebook,Hardware,1860.3,5
3789,2024-03-03,898,Teclado,Periféricos,3640.73,5
3790,2024-08-11,138,Teclado,Periféricos,1934.08,4
3791,2024-12-11,306,Notebook,Hardware,1663.86,2
3792,2024-03-30,960,Notebook,Hardware,1265.81,2
3793,2024-06-04,515,Monitor,Hardware,816.67,1
3794,2024-11-01,797,Monitor,Hardware,4221.18,2
3795,2024-04-06,985,Monitor,Hardware,2088.1,2
3796,2024-07-23,742,Notebook,Hardware,3647.81,5
3797,2024-01-26,744,Teclado,Periféricos,771.06,3
3798,2024-06-11,122,Mouse,Periféricos,2400.53,3
3799,2024-02-05,743,Notebook,Hardware,2484.62,3
3800,2024-08-10,566,Notebook,Hardware,4277.49,1
3801,2024-05-02,742,Mouse,Periféricos,83.75,1
3802,2024-04-17,350,Notebook,Hardware,3799.74,4
3803,2024-08-28,952,Teclado,Periféricos,286.97,2
3804,2024-04-26,617,Headset,Áudio,281.72,5
3805,2024-02-18,741,Monitor,Hardware,1084.53,4
3806,2024-02-18,38,Mouse,Periféricos,1988.2,1
3807,2024-11-16,982,Teclado,Periféricos,1520.09,2
3808,2024-08-26,892,Teclado,Periféricos,1973.79,1
3809,2024-03-05,240,Notebook,Hardware,4799.64,3
3810,2024-06-21,996,Mouse,Periféricos,1430.82,4
3811,2024-03-12,640,Teclado,Periféricos,778.93,2
3812,2024-12-30,765,Notebook,Hardware,2763.96,5
3813,2024-12-10,959,Monitor,Hardware,1495.09,2
3814,2024-06-10,227,Monitor,Hardware,4927.86,2
3815,2024-10-15,390,Headset,Áudio,4657.7,1
3816,2024-11-04,996,Monitor,Hardware,3818.56,5
3817,2024-05-08,72,Teclado,Periféricos,238.85,3
3818,2024-04-22,974,Teclado,Periféricos,3153.71,3
3819,2024-01-08,268,Headset,Áudio,1334.4,5
3820,2024-09-05,267,Mouse,Periféricos,896.22,4
3821,2024-11-05,200,Headset,Áudio,4164.22,5
3822,2024-03-19,632,Mouse,Periféricos,4235.04,5
3823,2024-07-22,461,Headset,Áudio,129.12,2
3824,2024-04-23,256,Mouse,Periféricos,3239.95,5
3825,2024-10-02,610,Monitor,Hardware,918.06,4
3826,2024-05-11,58,Mouse,Periféricos,4468.98,1
3827,2024-12-16,761,Monitor,Hardware,1906.74,2
3828,2024-03-08,90,Mouse,Periféricos,1083.09,3
3829,2024-08-05,718,Teclado,Periféricos,2289.04,4
3830,2024-12-19,829,Mouse,Periféricos,2008.96,1
3831,2024-01-25,742,Monitor,Hardware,4247.78,2
3832,2024-04-14,774,Headset,Áudio,2862.1,4
3833,2024-08-25,410,Monitor,Hardware,2525.31,5
3834,2024-06-01,277,Mouse,Periféricos,1455.96,3
3835,2024-07-05,985,Teclado,Periféricos,4892.0,1
3836,2024-04-10,402,Headset,Áudio,2018.82,1
3837,2024-06-23,676,Teclado,Periféricos,3479.17,2
3838,2024-10-18,484,Notebook,Hardware,2905.87,1
3839,2024-03-14,906,Notebook,Hardware,229.14,2
3840,2024-01-04,512,Notebook,Hardware,3012.9,4
3841,2024-09-18,976,Teclado,Periféricos,1276.68,4
3842,2024-08-14,619,Notebook,Hardware,3591.8,5
3843,2024-09-03,206,Notebook,Hardware,2977.42,3
3844,2024-09-19,79,Headset,Áudio,3723.31,3
3845,2024-08-13,229,Headset,Áudio,4330.96,1
3846,2024-01-12,967,Monitor,Hardware,2750.84,1
3847,2024-08-18,328,Monitor,Hardware,2200.44,2
3848,2024-02-26,869,Notebook,Hardware,3881.76,4
3849,2024-08-06,203,Headset,Áudio,3741.09,5
3850,2024-09-11,298,Teclado,Periféricos,2567.95,2
3851,2024-10-16,682,Notebook,Hardware,4960.53,3
3852,2024-05-26,884,Notebook,Hardware,4063.15,1
3853,2024-01-11,286,Teclado,Periféricos,4187.91,2
3854,2024-12-02,606,Notebook,Hardware,904.71,4
3855,2024-03-28,157,Headset,Áudio,3642.58,3
3856,2024-07-30,366,Mouse,Periféricos,3796.19,3
3857,2024-03-22,597,Mouse,Periféricos,4215.58,4
3858,2024-04-24,709,Notebook,Hardware,3711.13,5
3859,2024-08-17,865,Monitor,Hardware,2875.11,1
3860,2024-10-15,410,Mouse,Periféricos,1262.44,5
3861,2024-03-22,906,Headset,Áudio,4120.07,3
3862,2024-11-06,452,Teclado,Periféricos,4406.55,5
3863,2024-07-05,425,Headset,Áudio,3708.16,4
3864,2024-03-15,437,Teclado,Periféricos,3565.8,2
3865,2024-02-04,680,Mouse,Periféricos,745.38,4
3866,2024-05-17,642,Headset,Áudio,2183.52,1
3867,2024-07-14,582,Mouse,Periféricos,1138.3,2
3868,2024-01-06,713,Notebook,Hardware,1499.2,4
3869,2024-05-29,204,Mouse,Periféricos,3911.89,1
3870,2024-01-16,386,Monitor,Hardware,3823.68,3
3871,2024-05-06,542,Teclado,Periféricos,1099.25,4
3872,2024-12-15,864,Teclado,Periféricos,120.8,2
3873,2024-01-17,193,Mouse,Periféricos,4614.07,3
3874,2024-01-05,675,Teclado,Periféricos,2812.02,2
3875,2024-03-23,763,Teclado,Periféricos,1915.37,2
3876,2024-01-18,44,Teclado,Periféricos,4961.2,2
3877,2024-05-07,667,Mouse,Periféricos,4290.08,5
3878,2024-12-11,210,Headset,Áudio,4112.9,1
3879,2024-03-24,378,Teclado,Periféricos,4105.36,3
3880,2024-04-26,947,Teclado,Periféricos,3052.79,2
3881,2024-09-18,152,Monitor,Hardware,1372.01,4
3882,2024-02-13,897,Teclado,Periféricos,383.24,3
3883,2024-08-27,35,Teclado,Periféricos,4920.51,5
3884,2024-02-04,235,Notebook,Hardware,721.28,1
3885,2024-06-22,800,Headset,Áudio,1564.4,3
3886,2024-08-04,328,Mouse,Periféricos,3135.58,4
3887,2024-08-31,746,Teclado,Periféricos,3665.74,2
3888,2024-08-08,482,Notebook,Hardware,2581.44,2
3889,2024-07-08,387,Monitor,Hardware,2252.46,1
3890,2024-11-29,246,Notebook,Hardware,3830.16,2
3891,2024-04-08,645,Teclado,Periféricos,491.32,5
3892,2024-01-23,829,Headset,Áudio,1509.89,2
3893,2024-08-30,925,Monitor,Hardware,2183.67,2
3894,2024-08-15,264,Monitor,Hardware,2416.99,1
3895,2024-02-13,88,Headset,Áudio,1722.52,5
3896,2024-08-18,91,Headset,Áudio,3878.46,1
3897,2024-03-29,980,Notebook,Hardware,2785.41,2
3898,2024-11-11,613,Headset,Áudio,1688.69,5
3899,2024-01-24,18,Monitor,Hardware,4233.06,3
3900,2024-07-15,328,Headset,Áudio,2036.67,2
3901,2024-11-08,929,Headset,Áudio,3232.99,2
3902,2024-07-19,165,Teclado,Periféricos,3157.83,1
3903,2024-05-11,423,Monitor,Hardware,340.84,3
3904,2024-06-20,120,Headset,Áudio,232.88,4
3905,2024-03-26,808,Teclado,Periféricos,2381.03,1
3906,2024-03-12,971,Mouse,Periféricos,4737.44,3
3907,2024-01-16,329,Notebook,Hardware,266.01,1
3908,2024-08-10,538,Mouse,Periféricos,2411.97,3
3909,2024-08-13,685,Notebook,Hardware,1617.5,2
3910,2024-02-21,278,Teclado,Periféricos,176.06,5
3911,2024-05-19,324,Teclado,Periféricos,2157.4,1
3912,2024-03-02,766,Teclado,Periféricos,2562.46,5
3913,2024-04-14,616,Teclado,Periféricos,857.43,3
3914,2024-11-27,824,Mouse,Periféricos,3791.12,2
3915,2024-08-05,990,Notebook,Hardware,3232.72,3
3916,2024-07-17,106,Monitor,Hardware,4062.18,5
3917,2024-05-26,790,Headset,Áudio,3974.7,4
3918,2024-08-12,793,Monitor,Hardware,4227.88,5
3919,2024-12-23,688,Mouse,Periféricos,4992.06,1
3920,2024-04-25,940,Notebook,Hardware,4061.73,5
3921,2024-11-24,847,Teclado,Periféricos,3866.57,2
3922,2024-08-17,824,Mouse,Periféricos,786.44,1
3923,2024-10-30,647,Headset,Áudio,4674.06,4
3924,2024-12-01,915,Monitor,Hardware,548.58,2
3925,2024-09-18,720,Mouse,Periféricos,3900.64,4
3926,2024-01-13,184,Teclado,Periféricos,553.11,2
3927,2024-02-19,661,Teclado,Periféricos,1537.67,1
3928,2024-03-16,183,Headset,Áudio,56.19,5
3929,2024-11-10,192,Monitor,Hardware,2969.54,1
3930,2024-03-02,865,Notebook,Hardware,2122.54,4
3931,2024-09-18,774,Notebook,Hardware,730.26,1
3932,2024-09-01,163,Mouse,Periféricos,3978.38,4
3933,2024-05-17,141,Mouse,Periféricos,2299.72,3
3934,2024-09-19,670,Monitor,Hardware,744.12,1
3935,2024-02-18,773,Notebook,Hardware,4215.19,5
3936,2024-08-18,268,Teclado,Periféricos,354.15,2
3937,2024-11-22,919,Mouse,Periféricos,2882.74,4
3938,2024-03-30,75,Notebook,Hardware,1557.72,2
3939,2024-09-13,563,Monitor,Hardware,3615.39,1
3940,2024-02-09,783,Monitor,Hardware,3432.77,4
3941,2024-11-12,374,Mouse,Periféricos,3434.47,5
3942,2024-02-02,170,Mouse,Periféricos,554.49,5
3943,2024-07-26,157,Mouse,Periféricos,2193.7,1
3944,2024-05-13,668,Mouse,Periféricos,4808.11,4
3945,2024-06-02,169,Notebook,Hardware,3759.45,2
3946,2024-07-15,442,Mouse,Periféricos,3721.38,2
3947,2024-11-27,649,Mouse,Periféricos,2572.06,5
3948,2024-08-16,823,Notebook,Hardware,792.03,2
3949,2024-12-16,85,Monitor,Hardware,4293.65,1
3950,2024-01-04,475,Headset,Áudio,2202.91,3
3951,2024-07-28,348,Headset,Áudio,3986.99,1
3952,2024-12-07,775,Mouse,Periféricos,4984.63,5
3953,2024-07-22,500,Mouse,Periféricos,4233.68,2
3954,2024-06-27,291,Teclado,Periféricos,3993.74,5
3955,2024-03-25,729,Mouse,Periféricos,58.52,3
3956,2024-03-31,509,Monitor,Hardware,2297.81,5
3957,2024-04-30,511,Mouse,Periféricos,432.59,1
3958,2024-07-14,588,Teclado,Periféricos,3274.35,4
3959,2024-01-22,505,Headset,Áudio,3775.64,5
3960,2024-08-18,302,Headset,Áudio,4742.03,4
3961,2024-05-01,394,Notebook,Hardware,575.35,1
3962,2024-05-23,61,Teclado,Periféricos,1391.7,4
3963,2024-04-22,454,Notebook,Hardware,2111.78,2
3964,2024-02-09,734,Notebook,Hardware,4916.3,2
3965,2024-05-23,930,Headset,Áudio,4961.2,4
3966,2024-01-04,74,Monitor,Hardware,3949.11,2
3967,2024-06-14,452,Mouse,Periféricos,3306.28,4
3968,2024-08-21,300,Mouse,Periféricos,436.95,4
3969,2024-11-16,258,Mouse,Periféricos,1866.02,5
3970,2024-06-12,989,Mouse,Periféricos,3596.71,4
3971,2024-11-16,963,Notebook,Hardware,1446.85,5
3972,2024-02-17,385,Headset,Áudio,1813.78,4
3973,2024-03-25,248,Headset,Áudio,3851.2,3
3974,2024-10-05,855,Headset,Áudio,1241.37,1
3975,2024-08-20,731,Monitor,Hardware,1520.75,2
3976,2024-07-28,231,Monitor,Hardware,4068.89,1
3977,2024-01-20,34,Headset,Áudio,2987.16,3
3978,2024-03-21,189,Monitor,Hardware,1320.86,5
3979,2024-04-21,496,Mouse,Periféricos,3587.54,2
3980,2024-12-10,55,Headset,Áudio,2273.98,3
3981,2024-12-21,350,Monitor,Hardware,3397.69,4
3982,2024-10-13,257,Headset,Áudio,2625.22,3
3983,2024-09-30,240,Teclado,Periféricos,4567.56,2
3984,2024-06-19,468,Monitor,Hardware,293.54,4
3985,2024-03-01,330,Monitor,Hardware,2905.61,3
3986,2024-07-20,458,Headset,Áudio,2753.07,1
3987,2024-04-21,51,Teclado,Periféricos,2641.66,2
3988,2024-05-21,18,Teclado,Periféricos,204.96,3
3989,2024-06-05,650,Teclado,Periféricos,2797.93,4
3990,2024-07-19,779,Notebook,Hardware,2382.31,5
3991,2024-09-05,492,Headset,Áudio,2840.48,3
3992,2024-10-11,970,Teclado,Periféricos,151.65,4
3993,2024-03-15,780,Mouse,Periféricos,813.15,2
3994,2024-11-25,959,Mouse,Periféricos,1129.43,2
3995,2024-10-25,53,Notebook,Hardware,4800.06,3
3996,2024-03-26,718,Monitor,Hardware,4996.1,5
3997,2024-09-14,690,Headset,Áudio,2852.01,3
3998,2024-07-30,349,Notebook,Hardware,2209.51,3
3999,2024-04-27,627,Headset,Áudio,3246.08,2
4000,2024-06-10,945,Teclado,Periféricos,1366.01,2
4001,2024-10-19,334,Headset,Áudio,1982.74,1
4002,2024-10-04,43,Teclado,Periféricos,598.76,5
4003,2024-01-02,365,Teclado,Periféricos,87.54,4
4004,2024-10-01,105,Mouse,Periféricos,4158.05,5
4005,2024-08-25,425,Mouse,Periféricos,412.44,5
4006,2024-10-02,804,Notebook,Hardware,1472.75,3
4007,2024-11-07,545,Notebook,Hardware,4247.2,1
4008,2024-02-03,345,Monitor,Hardware,3027.47,5
4009,2024-10-31,488,Monitor,Hardware,1473.45,3
4010,2024-02-19,215,Teclado,Periféricos,3679.58,3
4011,2024-12-13,215,Headset,Áudio,4607.87,1
4012,2024-09-10,134,Headset,Áudio,3537.39,4
4013,2024-03-11,560,Mouse,Periféricos,2641.44,1
4014,2024-11-21,618,Monitor,Hardware,1346.41,4
4015,2024-10-30,881,Teclado,Periféricos,349.71,2
4016,2024-06-28,166,Teclado,Periféricos,4455.55,2
4017,2024-08-21,968,Notebook,Hardware,4055.98,1
4018,2024-01-07,73,Monitor,Hardware,1371.86,2
4019,2024-09-16,106,Mouse,Periféricos,2220.63,2
4020,2024-10-23,681,Monitor,Hardware,1208.65,2
4021,2024-12-16,945,Notebook,Hardware,3020.45,3
4022,2024-12-06,501,Monitor,Hardware,1031.53,2
4023,2024-08-01,505,Notebook,Hardware,2033.79,2
4024,2024-09-15,31,Headset,Áudio,2889.53,2
4025,2024-10-22,309,Headset,Áudio,2510.75,3
4026,2024-11-24,486,Headset,Áudio,2113.06,1
4027,2024-08-30,561,Notebook,Hardware,1727.02,2
4028,2024-06-12,564,Mouse,Periféricos,3716.4,2
4029,2024-10-14,381,Monitor,Hardware,2152.36,1
4030,2024-09-29,797,Headset,Áudio,4878.01,4
4031,2024-09-30,683,Monitor,Hardware,656.89,3
4032,2024-09-05,636,Mouse,Periféricos,2794.35,5
4033,2024-09-05,719,Notebook,Hardware,1825.47,1
4034,2024-08-10,398,Notebook,Hardware,1875.33,4
4035,2024-07-31,827,Mouse,Periféricos,1998.47,5
4036,2024-11-16,863,Mouse,Periféricos,2635.48,2
4037,2024-09-02,185,Monitor,Hardware,3286.95,1
4038,2024-04-22,575,Mouse,Periféricos,721.41,3
4039,2024-12-27,927,Monitor,Hardware,2786.1,3
4040,2024-06-28,656,Headset,Áudio,216.4,3
4041,2024-09-01,149,Mouse,Periféricos,3638.27,4
4042,2024-01-02,751,Teclado,Periféricos,3706.23,5
4043,2024-01-17,262,Teclado,Periféricos,2402.45,3
4044,2024-03-25,809,Headset,Áudio,3299.88,3
4045,2024-10-14,927,Monitor,Hardware,2588.96,3
4046,2024-04-28,394,Teclado,Periféricos,2093.6,4
4047,2024-02-17,366,Notebook,Hardware,506.04,5
4048,2024-09-07,437,Notebook,Hardware,100.36,1
4049,2024-11-07,751,Notebook,Hardware,2028.12,3
4050,2024-06-13,856,Teclado,Periféricos,2340.83,4
4051,2024-09-01,610,Monitor,Hardware,1945.38,1
4052,2024-07-14,832,Teclado,Periféricos,2581.35,4
4053,2024-01-31,324,Monitor,Hardware,1576.67,3
4054,2024-04-19,805,Headset,Áudio,4871.04,2
4055,2024-10-07,130,Headset,Áudio,2413.49,4
4056,2024-07-19,697,Notebook,Hardware,3027.01,4
4057,2024-05-14,719,Monitor,Hardware,3703.01,3
4058,2024-05-11,68,Mouse,Periféricos,1720.65,1
4059,2024-08-23,938,Mouse,Periféricos,3715.76,2
4060,2024-12-03,834,Monitor,Hardware,649.72,1
4061,2024-06-21,579,Mouse,Periféricos,4581.37,3
4062,2024-08-03,496,Monitor,Hardware,288.8,3
4063,2024-04-21,870,Mouse,Periféricos,2888.35,2
4064,2024-07-07,569,Monitor,Hardware,3492.78,3
4065,2024-10-14,288,Monitor,Hardware,4778.33,2
4066,2024-05-30,413,Mouse,Periféricos,2328.42,2
4067,2024-06-11,947,Mouse,Periféricos,4255.83,1
4068,2024-12-26,402,Teclado,Periféricos,4469.59,5
4069,2024-12-20,734,Monitor,Hardware,770.22,2
4070,2024-12-28,616,Teclado,Periféricos,489.11,4
4071,2024-05-16,716,Notebook,Hardware,4869.89,4
4072,2024-08-22,651,Teclado,Periféricos,81.36,1
4073,2024-03-15,883,Monitor,Hardware,637.59,3
4074,2024-05-19,212,Mouse,Periféricos,2234.71,1
4075,2024-06-05,681,Teclado,Periféricos,3929.23,2
4076,2024-02-06,206,Teclado,Periféricos,1157.11,3
4077,2024-04-24,629,Teclado,Periféricos,1214.13,4
4078,2024-10-11,423,Headset,Áudio,100.8,1
4079,2024-05-05,757,Headset,Áudio,3477.07,3
4080,2024-07-27,304,Notebook,Hardware,283.49,2
4081,2024-02-06,847,Headset,Áudio,99.14,3
4082,2024-03-11,246,Teclado,Periféricos,4033.55,1
4083,2024-04-26,560,Mouse,Periféricos,1030.1,3
4084,2024-11-06,9,Mouse,Periféricos,2907.27,5
4085,2024-02-15,551,Mouse,Periféricos,3134.06,4
4086,2024-07-19,194,Teclado,Periféricos,1777.55,3
4087,2024-07-14,250,Headset,Áudio,4656.72,3
4088,2024-04-04,361,Mouse,Periféricos,3206.21,5
4089,2024-10-11,722,Headset,Áudio,4632.66,4
4090,2024-01-15,993,Monitor,Hardware,642.74,2
4091,2024-05-25,219,Teclado,Periféricos,1527.88,5
4092,2024-04-18,985,Teclado,Periféricos,3271.89,4
4093,2024-03-20,629,Headset,Áudio,2050.88,1
4094,2024-05-10,467,Teclado,Periféricos,4393.25,5
4095,2024-10-19,236,Notebook,Hardware,4641.25,5
4096,2024-01-29,662,Headset,Áudio,2207.95,5
4097,2024-03-17,22,Notebook,Hardware,2710.36,2
4098,2024-01-04,136,Notebook,Hardware,4773.43,5
4099,2024-11-23,136,Notebook,Hardware,3284.0,4
4100,2024-01-21,389,Monitor,Hardware,4503.88,1
4101,2024-05-24,23,Notebook,Hardware,3071.91,2
4102,2024-06-17,125,Notebook,Hardware,2736.81,1
4103,2024-05-17,275,Headset,Áudio,3581.91,5
4104,2024-05-18,200,Notebook,Hardware,2003.49,5
4105,2024-04-14,487,Monitor,Hardware,4503.76,3
4106,2024-09-13,365,Mouse,Periféricos,3771.32,2
4107,2024-10-06,660,Teclado,Periféricos,697.62,4
4108,2024-11-11,930,Notebook,Hardware,1969.93,2
4109,2024-06-25,306,Mouse,Periféricos,4641.92,1
4110,2024-09-27,650,Teclado,Periféricos,2255.68,2
4111,2024-01-11,273,Headset,Áudio,302.79,5
4112,2024-04-09,95,Mouse,Periféricos,3173.36,4
4113,2024-03-25,346,Monitor,Hardware,3127.82,5
4114,2024-01-31,805,Notebook,Hardware,4830.66,3
4115,2024-02-08,859,Headset,Áudio,1247.92,1
4116,2024-12-07,245,Monitor,Hardware,1905.51,4
4117,2024-03-20,446,Headset,Áudio,822.24,3
4118,2024-06-06,813,Monitor,Hardware,2610.81,4
4119,2024-06-15,764,Teclado,Periféricos,4018.66,5
4120,2024-03-25,847,Teclado,Periféricos,4167.75,3
4121,2024-03-22,661,Teclado,Periféricos,1061.96,5
4122,2024-03-12,83,Mouse,Periféricos,3400.58,1
4123,2024-01-13,632,Headset,Áudio,4713.93,2
4124,2024-03-06,992,Headset,Áudio,2307.44,5
4125,2024-01-19,968,Notebook,Hardware,703.76,2
4126,2024-11-06,470,Headset,Áudio,1927.0,2
4127,2024-12-18,290,Teclado,Periféricos,2379.22,2
4128,2024-12-06,188,Headset,Áudio,1806.62,1
4129,2024-07-16,639,Monitor,Hardware,814.11,1
4130,2024-11-24,421,Teclado,Periféricos,348.22,5
4131,2024-12-29,6,Headset,Áudio,3226.08,2
4132,2024-12-04,648,Monitor,Hardware,3284.95,3
4133,2024-12-22,687,Notebook,Hardware,2553.58,5
4134,2024-12-18,981,Teclado,Periféricos,4300.37,1
4135,2024-01-24,289,Mouse,Periféricos,1927.58,2
4136,2024-03-01,816,Monitor,Hardware,4549.28,2
4137,2024-01-08,964,Headset,Áudio,2266.55,1
4138,2024-10-07,350,Notebook,Hardware,2626.35,3
4139,2024-07-14,546,Mouse,Periféricos,4102.62,5
4140,2024-05-13,507,Notebook,Hardware,4052.1,5
4141,2024-11-10,62,Monitor,Hardware,3454.95,1
4142,2024-08-17,244,Monitor,Hardware,1336.79,1
4143,2024-02-01,666,Notebook,Hardware,1289.14,1
4144,2024-06-05,134,Monitor,Hardware,1992.85,4
4145,2024-11-26,770,Headset,Áudio,885.73,3
4146,2024-08-17,333,Headset,Áudio,1187.82,5
4147,2024-12-31,55,Mouse,Periféricos,1290.15,4
4148,2024-11-24,616,Monitor,Hardware,1684.45,1
4149,2024-08-06,780,Notebook,Hardware,3076.9,3
4150,2024-04-08,309,Notebook,Hardware,2789.0,1
4151,2024-11-04,329,Monitor,Hardware,1964.05,5
4152,2024-11-23,433,Monitor,Hardware,1353.79,4
4153,2024-07-13,534,Headset,Áudio,1116.59,4
4154,2024-03-31,271,Monitor,Hardware,3073.95,5
4155,2024-07-14,807,Teclado,Periféricos,3380.98,4
4156,2024-10-22,638,Mouse,Periféricos,2290.22,1
4157,2024-06-29,260,Mouse,Periféricos,3188.57,1
4158,2024-09-20,558,Mouse,Periféricos,1449.52,2
4159,2024-07-28,511,Headset,Áudio,2002.77,3
4160,2024-10-25,981,Headset,Áudio,1208.81,1
4161,2024-07-03,154,Mouse,Periféricos,3707.62,1
4162,2024-04-09,177,Teclado,Periféricos,2580.63,3
4163,2024-03-10,678,Monitor,Hardware,2072.91,3
4164,2024-01-14,93,Headset,Áudio,3754.89,4
4165,2024-09-26,967,Headset,Áudio,525.73,1
4166,2024-06-28,585,Teclado,Periféricos,3637.33,2
4167,2024-03-03,507,Mouse,Periféricos,1837.75,3
4168,2024-07-02,79,Monitor,Hardware,239.61,3
4169,2024-02-08,885,Mouse,Periféricos,1225.71,4
4170,2024-06-28,172,Teclado,Periféricos,713.2,1
4171,2024-11-14,273,Monitor,Hardware,3432.07,1
4172,2024-09-20,138,Headset,Áudio,1327.21,1
4173,2024-12-13,6,Monitor,Hardware,2377.28,4
4174,2024-07-08,935,Headset,Áudio,4973.55,3
4175,2024-04-15,973,Teclado,Periféricos,4512.36,4
4176,2024-08-23,310,Monitor,Hardware,4023.83,5
4177,2024-04-18,435,Headset,Áudio,1267.16,2
4178,2024-08-09,773,Teclado,Periféricos,1439.22,4
4179,2024-04-27,304,Monitor,Hardware,2569.48,2
4180,2024-09-29,109,Monitor,Hardware,3011.72,2
4181,2024-05-24,280,Notebook,Hardware,2779.21,5
4182,2024-10-21,30,Mouse,Periféricos,223.98,2
4183,2024-01-19,37,Headset,Áudio,4482.49,4
4184,2024-06-15,543,Teclado,Periféricos,4887.89,4
4185,2024-06-22,77,Headset,Áudio,2739.68,5
4186,2024-04-30,687,Notebook,Hardware,4630.93,3
4187,2024-05-21,136,Headset,Áudio,4425.73,2
4188,2024-04-14,499,Monitor,Hardware,1575.79,1
4189,2024-12-18,610,Teclado,Periféricos,3354.27,3
4190,2024-12-24,906,Notebook,Hardware,337.31,3
4191,2024-07-18,644,Teclado,Periféricos,2474.74,5
4192,2024-09-07,659,Monitor,Hardware,992.84,4
4193,2024-05-03,853,Mouse,Periféricos,661.61,5
4194,2024-01-03,53,Headset,Áudio,570.45,5
4195,2024-01-05,88,Monitor,Hardware,4554.56,4
4196,2024-02-21,247,Teclado,Periféricos,1644.35,1
4197,2024-05-21,462,Notebook,Hardware,4922.35,5
4198,2024-05-19,333,Monitor,Hardware,483.27,1
4199,2024-03-31,484,Teclado,Periféricos,4430.97,4
4200,2024-01-05,220,Monitor,Hardware,1151.67,5
4201,2024-07-20,712,Notebook,Hardware,3264.06,5
4202,2024-05-19,187,Monitor,Hardware,1559.38,2
4203,2024-07-12,163,Monitor,Hardware,513.84,3
4204,2024-09-26,353,Teclado,Periféricos,4048.36,3
4205,2024-01-28,369,Headset,Áudio,2441.42,2
4206,2024-09-28,584,Headset,Áudio,4808.61,3
4207,2024-12-27,414,Monitor,Hardware,617.93,4
4208,2024-01-12,455,Mouse,Periféricos,4089.78,3
4209,2024-04-04,644,Headset,Áudio,651.27,4
4210,2024-05-16,778,Teclado,Periféricos,3449.09,2
4211,2024-02-06,733,Headset,Áudio,3516.57,5
4212,2024-05-17,300,Teclado,Periféricos,3672.84,5
4213,2024-08-09,61,Mouse,Periféricos,4949.57,3
4214,2024-12-26,674,Headset,Áudio,1374.07,2
4215,2024-07-26,922,Monitor,Hardware,3593.89,1
4216,2024-05-15,405,Teclado,Periféricos,3933.99,5
4217,2024-06-24,915,Mouse,Periféricos,2732.56,3
4218,2024-12-06,542,Monitor,Hardware,2614.99,3
4219,2024-03-05,747,Mouse,Periféricos,4020.78,4
4220,2024-02-23,383,Monitor,Hardware,2357.86,2
4221,2024-01-01,545,Monitor,Hardware,933.79,3
4222,2024-02-05,70,Monitor,Hardware,3499.85,5
4223,2024-01-19,655,Monitor,Hardware,2401.17,3
4224,2024-04-25,59,Headset,Áudio,2010.95,4
4225,2024-08-05,909,Mouse,Periféricos,4895.02,1
4226,2024-12-20,841,Monitor,Hardware,4685.64,5
4227,2024-12-03,432,Headset,Áudio,1607.37,1
4228,2024-09-04,553,Mouse,Periféricos,3666.33,2
4229,2024-12-13,354,Monitor,Hardware,1283.72,5
4230,2024-12-04,599,Notebook,Hardware,2027.64,3
4231,2024-09-22,208,Mouse,Periféricos,1711.11,4
4232,2024-02-08,508,Mouse,Periféricos,350.59,5
4233,2024-11-20,932,Teclado,Periféricos,3431.0,2
4234,2024-07-12,37,Headset,Áudio,2742.72,5
4235,2024-04-18,907,Notebook,Hardware,3465.17,5
4236,2024-10-05,50,Headset,Áudio,4416.96,4
4237,2024-02-13,546,Teclado,Periféricos,4882.26,2
4238,2024-06-14,343,Teclado,Periféricos,2252.13,5
4239,2024-05-09,659,Teclado,Periféricos,402.42,3
4240,2024-07-03,537,Mouse,Periféricos,2333.51,4
